Building graph from scratch...
conv1_1 [ 3  3  3 64]
conv1_2 [ 3  3 64 64]
conv2_1 [  3   3  64 128]
conv2_2 [  3   3 128 128]
conv3_1 [  3   3 128 256]
conv3_2 [  3   3 256 256]
conv3_3 [  3   3 256 256]
conv4_1 [  3   3 256 512]
conv4_2 [  3   3 512 512]
conv4_3 [  3   3 512 512]
conv5_1 [  3   3 512 512]
conv5_2 [  3   3 512 512]
conv5_3 [  3   3 512 512]
train score:0.702965855598, test score:0.974923789501
train score:0.639843285084, test score:0.703989028931
train score:0.597084522247, test score:0.653223395348
train score:0.715408980846, test score:0.725660085678
train score:0.742371141911, test score:0.736863613129
train score:0.747477769852, test score:0.760173738003
train score:0.786347031593, test score:0.699006319046
train score:0.59600520134, test score:0.762373745441
train score:0.898953676224, test score:0.73992818594
train score:0.599211573601, test score:0.816138386726
train score:0.783431053162, test score:0.770670592785
train score:0.811922490597, test score:0.77716511488
train score:0.806352674961, test score:0.733575820923
train score:0.764571011066, test score:0.898646831512
train score:0.668936431408, test score:0.86177945137
train score:0.862164258957, test score:0.97509598732
train score:0.785392642021, test score:0.669472455978
train score:0.698936283588, test score:0.701160252094
train score:0.701561689377, test score:0.740505695343
train score:0.562578201294, test score:0.866538107395
train score:0.640201926231, test score:0.74985730648
train score:0.765272676945, test score:0.641103446484
train score:0.616049528122, test score:0.489020168781
train score:0.673530578613, test score:0.973068058491
train score:0.654498577118, test score:0.83271253109
train score:0.571426033974, test score:0.72385519743
train score:0.705089986324, test score:0.702320218086
train score:0.65164244175, test score:0.649910211563
train score:0.731828212738, test score:0.884774208069
train score:0.641900122166, test score:0.710193812847
train score:0.758019864559, test score:0.69582259655
train score:0.771889925003, test score:0.65634304285
train score:0.624255716801, test score:0.792640864849
train score:0.896666646004, test score:0.847017168999
train score:0.587149143219, test score:0.800497472286
train score:0.851309120655, test score:0.837445497513
train score:0.700899899006, test score:0.581173300743
train score:0.601880967617, test score:0.718369781971
train score:0.658685803413, test score:0.934230029583
train score:0.578685760498, test score:0.796614646912
train score:0.590672016144, test score:0.633173763752
train score:0.748788416386, test score:0.70683658123
train score:0.44504186511, test score:0.762125372887
train score:0.75618237257, test score:0.823443591595
train score:0.621268391609, test score:0.662295341492
train score:0.682221651077, test score:0.660258591175
train score:0.919505894184, test score:1.0183109045
train score:0.654341161251, test score:0.61174172163
train score:0.722374796867, test score:0.843292355537
train score:0.627435386181, test score:0.794881463051
train score:0.80689394474, test score:0.840049684048
train score:0.698885858059, test score:0.956640720367
train score:0.769360899925, test score:0.74586224556
train score:0.736836433411, test score:0.767128705978
train score:0.907130360603, test score:0.900880634785
train score:0.780736923218, test score:0.947106361389
train score:0.687646329403, test score:1.12946486473
train score:0.683084011078, test score:0.686756849289
train score:0.715458750725, test score:0.752103507519
train score:0.750027060509, test score:0.612601995468
train score:0.839307904243, test score:0.783764958382
train score:0.590410888195, test score:0.652180790901
train score:0.663357138634, test score:0.722976326942
train score:0.64425778389, test score:0.748023688793
train score:0.728750348091, test score:0.903991580009
train score:0.643288969994, test score:0.90285128355
train score:0.826934456825, test score:0.782952010632
train score:0.731336832047, test score:0.775366961956
train score:0.566845834255, test score:0.816773295403
train score:0.594970524311, test score:0.645972371101
train score:0.655985534191, test score:0.640366375446
train score:0.578187346458, test score:0.863521337509
train score:0.730571091175, test score:1.00239861012
train score:0.783589959145, test score:0.620126068592
train score:0.953061640263, test score:0.654077172279
train score:0.715331375599, test score:0.851223945618
train score:0.728798747063, test score:0.758919239044
train score:0.645030200481, test score:0.695178031921
train score:0.695823252201, test score:0.783913850784
train score:0.676859974861, test score:0.604384899139
train score:0.600306272507, test score:0.846851289272
train score:0.579150974751, test score:0.534563422203
train score:0.554719090462, test score:0.73650842905
train score:0.876859366894, test score:0.781400024891
train score:0.484562397003, test score:0.798566520214
train score:0.836015462875, test score:0.73178601265
train score:0.616218030453, test score:0.796147823334
train score:0.784372627735, test score:0.826652824879
train score:0.738808989525, test score:0.696962952614
train score:0.667429625988, test score:0.830964922905
train score:0.691732168198, test score:0.957612752914
train score:0.555767118931, test score:0.813358664513
train score:0.460787236691, test score:0.800285995007
train score:0.707629203796, test score:0.747343838215
train score:0.561803519726, test score:0.709622979164
train score:0.62989372015, test score:0.849923849106
train score:0.682060778141, test score:0.840302586555
train score:0.677649855614, test score:0.758463919163
train score:0.669388592243, test score:0.808013796806
train score:0.788586080074, test score:0.779038310051
train score:0.751943469048, test score:1.03560936451
train score:0.761216163635, test score:0.675662636757
train score:0.680074632168, test score:0.62502515316
train score:0.696363985538, test score:0.672785103321
train score:0.454836964607, test score:0.73868227005
train score:0.665133535862, test score:0.700219869614
train score:0.595341026783, test score:0.637207865715
train score:0.54173964262, test score:0.75808262825
train score:0.528476238251, test score:0.749332427979
train score:0.710344552994, test score:0.74269425869
train score:0.711433291435, test score:0.796748757362
train score:0.629819273949, test score:0.642590403557
train score:0.672889530659, test score:0.854032754898
train score:0.526423096657, test score:0.847900509834
train score:0.656942546368, test score:0.971505045891
train score:0.700504601002, test score:0.767319858074
train score:0.59969753027, test score:0.784002304077
train score:0.630469739437, test score:0.774132072926
train score:0.730034947395, test score:0.722099423409
train score:0.504150748253, test score:0.748143434525
train score:0.529949188232, test score:0.752878785133
train score:0.519987463951, test score:0.549475312233
train score:0.616142213345, test score:0.41712641716
train score:0.605911254883, test score:0.830985724926
train score:0.45957928896, test score:0.842419862747
train score:0.589929163456, test score:0.835132002831
train score:0.527532637119, test score:0.60057836771
train score:0.736634492874, test score:0.618222594261
train score:0.630002617836, test score:0.933683991432
train score:0.572091221809, test score:0.735672533512
train score:0.547523498535, test score:0.76052993536
train score:0.525081515312, test score:0.594661355019
train score:0.710824966431, test score:0.661099016666
train score:0.520316541195, test score:0.779124498367
train score:0.564961671829, test score:0.746618747711
train score:0.674951434135, test score:0.840392231941
train score:0.68045091629, test score:0.599005937576
train score:0.60285949707, test score:0.744821965694
train score:0.771834969521, test score:1.00324249268
train score:0.705829501152, test score:0.896933734417
train score:0.606430649757, test score:0.583663105965
train score:0.650259137154, test score:0.729141771793
train score:0.76988363266, test score:0.850116848946
train score:0.498321980238, test score:0.687069356441
train score:0.589587926865, test score:0.61026930809
train score:0.725524544716, test score:0.653126657009
train score:0.642504453659, test score:0.876130580902
train score:0.683720469475, test score:0.744030058384
train score:0.590468347073, test score:0.914485514164
train score:0.780559778214, test score:0.83480244875
train score:0.642505407333, test score:0.876577615738
train score:0.897258996964, test score:0.800986588001
train score:0.714123010635, test score:0.723689436913
train score:0.706958770752, test score:0.728898346424
train score:0.479705691338, test score:0.89816814661
train score:0.543687582016, test score:0.930432975292
train score:0.746091961861, test score:1.23873853683
train score:0.559119224548, test score:0.53029280901
train score:0.618638157845, test score:0.753798544407
train score:0.880164682865, test score:0.699851930141
train score:0.810025393963, test score:0.740492224693
train score:0.896695077419, test score:0.80445510149
train score:0.794977068901, test score:0.801032543182
train score:0.833484113216, test score:0.750935196877
train score:0.735165476799, test score:0.890744447708
train score:0.656573534012, test score:0.920659065247
train score:0.940059185028, test score:0.839341044426
train score:0.621836543083, test score:0.889138877392
train score:0.608817517757, test score:0.814904868603
train score:0.70411336422, test score:0.719872415066
train score:0.685459852219, test score:0.616164624691
train score:0.603148460388, test score:0.888727426529
train score:0.579414486885, test score:0.721977949142
train score:0.682685375214, test score:0.615365028381
train score:0.8494399786, test score:0.622923016548
train score:0.738863289356, test score:0.737887859344
train score:0.546720147133, test score:0.660733222961
train score:0.841338396072, test score:0.759271860123
train score:0.758780241013, test score:0.781765282154
train score:0.719673275948, test score:0.495242744684
train score:0.595315337181, test score:0.945543408394
train score:0.65489757061, test score:0.553369760513
train score:0.787403583527, test score:0.682260513306
train score:0.597555577755, test score:0.930581569672
train score:0.657145142555, test score:0.923617959023
train score:0.710728764534, test score:0.683536469936
train score:0.633544445038, test score:0.786123037338
train score:0.641938269138, test score:0.890913248062
train score:0.589026451111, test score:0.671898663044
train score:0.581123352051, test score:0.933095812798
train score:0.671487152576, test score:0.891615509987
train score:0.511018276215, test score:0.855533897877
train score:0.75916159153, test score:0.725176215172
train score:0.544444441795, test score:0.647374689579
train score:0.576558411121, test score:0.6238976717
train score:0.694172382355, test score:0.787776470184
train score:0.552769184113, test score:0.86215364933
train score:0.596469342709, test score:0.690522551537
train score:0.57986998558, test score:0.89517146349
train score:0.710151016712, test score:0.709475755692
train score:0.651453316212, test score:0.870389282703
train score:0.628413796425, test score:0.579558134079
train score:0.711442351341, test score:0.58269816637
train score:0.510827124119, test score:0.758948683739
train score:0.700755059719, test score:0.646286129951
train score:0.573261260986, test score:0.859513640404
train score:0.640680789948, test score:0.529104709625
train score:0.633665323257, test score:0.796647071838
train score:0.699652314186, test score:0.720089495182
train score:0.534764111042, test score:0.811213195324
train score:0.741081357002, test score:0.783578753471
train score:0.681457638741, test score:0.580215096474
train score:0.580116868019, test score:0.690753757954
train score:0.714012384415, test score:0.799796700478
train score:0.625795543194, test score:0.697053253651
train score:0.641865968704, test score:0.72180467844
train score:0.502839565277, test score:0.769671201706
train score:0.69942843914, test score:0.688663959503
train score:0.566468775272, test score:0.63915759325
train score:0.541463375092, test score:0.70529460907
train score:0.504368901253, test score:0.763322353363
train score:0.514092564583, test score:0.660786867142
train score:0.680167198181, test score:0.472278356552
train score:0.589304983616, test score:0.925915360451
train score:0.630520641804, test score:0.775100111961
train score:0.661389291286, test score:0.762805402279
train score:0.618830263615, test score:0.67054104805
train score:0.734503865242, test score:0.637141168118
train score:0.759113967419, test score:0.944906949997
train score:0.584953010082, test score:0.832870125771
train score:0.790482223034, test score:0.757037162781
train score:0.703099608421, test score:0.679063737392
train score:0.651529431343, test score:0.706382632256
train score:0.507330179214, test score:0.727885842323
train score:0.60854446888, test score:0.819529652596
train score:0.682832956314, test score:0.775347411633
train score:0.557806491852, test score:0.503090202808
train score:0.734943211079, test score:0.613909542561
train score:0.550208568573, test score:0.885900735855
train score:0.785002827644, test score:0.937956750393
train score:0.779340445995, test score:0.732545673847
train score:0.535138905048, test score:0.692966938019
train score:0.658996701241, test score:0.823584616184
train score:0.717334389687, test score:0.727590978146
train score:0.617442846298, test score:0.536975026131
train score:0.660897374153, test score:0.608944177628
train score:0.753762662411, test score:0.797749996185
train score:0.7586145401, test score:0.609723567963
train score:0.525454699993, test score:0.694909453392
train score:0.604770243168, test score:0.832577228546
train score:0.665956616402, test score:0.939453840256
train score:0.664419174194, test score:0.866953372955
train score:0.754151821136, test score:0.835069060326
train score:0.479913204908, test score:0.842892169952
train score:0.637120902538, test score:0.779883205891
train score:0.575866520405, test score:0.828264534473
train score:0.775301873684, test score:1.17710125446
train score:0.564789414406, test score:0.616847336292
train score:0.5693577528, test score:0.848871827126
train score:0.606728613377, test score:0.632481336594
train score:0.655252099037, test score:0.819281339645
train score:0.72719591856, test score:0.737365484238
train score:0.520589768887, test score:0.760806977749
train score:0.96436804533, test score:0.731021046638
train score:0.676677465439, test score:0.854309022427
train score:0.75646853447, test score:0.937799930573
train score:0.75350946188, test score:0.795312643051
train score:0.538716971874, test score:0.797095477581
train score:0.781322896481, test score:0.701112627983
train score:0.667261362076, test score:0.666199207306
train score:0.653131186962, test score:0.487368196249
train score:0.506722867489, test score:0.786676347256
train score:0.769213676453, test score:0.807768702507
train score:0.599860310555, test score:0.657238841057
train score:0.754280924797, test score:0.658972799778
train score:0.843198895454, test score:0.809228003025
train score:0.639842271805, test score:0.710442721844
train score:0.566475987434, test score:0.720924854279
train score:0.716620147228, test score:0.837824761868
train score:0.835311412811, test score:0.574908852577
train score:0.662948787212, test score:0.841000914574
train score:0.58495426178, test score:0.618733644485
train score:0.587548315525, test score:0.686313867569
train score:0.807541012764, test score:0.807075798512
train score:0.66146248579, test score:0.779947698116
train score:0.569292366505, test score:0.702011346817
train score:0.603959262371, test score:0.81753963232
train score:0.687244057655, test score:0.820390462875
train score:0.58751386404, test score:0.553954303265
train score:0.51123380661, test score:0.906406283379
train score:0.664866685867, test score:0.948641896248
train score:0.662298202515, test score:0.839793205261
train score:0.551443576813, test score:0.84136646986
train score:0.671570301056, test score:0.612377166748
train score:0.724523961544, test score:0.621365725994
train score:0.670301020145, test score:1.0001513958
train score:0.714690029621, test score:0.650264322758
train score:0.61170989275, test score:0.689876675606
train score:0.466291248798, test score:0.900673568249
train score:0.602802157402, test score:0.675419509411
train score:0.637574791908, test score:0.846877932549
train score:0.75518232584, test score:0.610603690147
train score:0.537912011147, test score:0.601648569107
train score:0.447446584702, test score:0.714215755463
train score:0.524511396885, test score:0.669049024582
train score:0.673109769821, test score:0.671016573906
train score:0.47790312767, test score:0.57070016861
train score:0.525290131569, test score:0.781104385853
train score:0.680248916149, test score:0.649958968163
train score:0.631841182709, test score:0.784215092659
train score:0.564133822918, test score:0.772162675858
train score:0.693223595619, test score:0.695002913475
train score:0.440327316523, test score:0.816823005676
train score:0.694611549377, test score:0.90503770113
train score:0.503340125084, test score:0.729471445084
train score:0.530126571655, test score:0.659684956074
train score:0.470253825188, test score:0.742658376694
train score:0.528888344765, test score:0.619966685772
train score:0.75300514698, test score:0.641882479191
train score:0.591915130615, test score:0.728230237961
train score:0.507392704487, test score:0.723719477654
train score:0.418267816305, test score:0.601149916649
train score:0.480181217194, test score:0.359764516354
train score:0.36386141181, test score:0.798667669296
train score:0.756511569023, test score:0.703988492489
train score:0.606536149979, test score:0.777997851372
train score:0.666975617409, test score:0.657802402973
train score:0.524751067162, test score:0.640764772892
train score:0.583828210831, test score:1.0690485239
train score:0.473178386688, test score:0.805529654026
train score:0.632001042366, test score:0.653955221176
train score:0.552499651909, test score:0.587165236473
train score:0.545529127121, test score:0.617011368275
train score:0.507756054401, test score:0.656378448009
train score:0.759956240654, test score:0.764422655106
train score:0.567233860493, test score:0.73087477684
train score:0.669309139252, test score:0.577920377254
train score:0.64962464571, test score:0.62910091877
train score:0.757109165192, test score:0.872305452824
train score:0.71267157793, test score:0.973822593689
train score:0.645097196102, test score:0.707353830338
train score:0.512034416199, test score:0.671524941921
train score:0.489443659782, test score:0.740123748779
train score:0.469951748848, test score:0.726586341858
train score:0.701111912727, test score:0.577337622643
train score:0.596539855003, test score:0.606721282005
train score:0.651685357094, test score:1.00561606884
train score:0.593826949596, test score:0.689123630524
train score:0.711902737617, test score:0.606656908989
train score:0.621642410755, test score:0.769643068314
train score:0.611995279789, test score:0.80165207386
train score:0.551702857018, test score:0.730318069458
train score:0.6674233675, test score:0.701743781567
train score:0.600973963737, test score:0.674425125122
train score:0.584254026413, test score:0.946654260159
train score:0.460795789957, test score:0.881550908089
train score:0.500381827354, test score:1.06763219833
train score:0.503590583801, test score:0.641378223896
train score:0.612054586411, test score:0.765384316444
train score:0.488575637341, test score:0.612972438335
train score:0.609439611435, test score:0.813036680222
train score:0.638546466827, test score:0.720050573349
train score:0.627266764641, test score:0.769912958145
train score:0.595948934555, test score:0.747777462006
train score:0.848986804485, test score:0.794027745724
train score:0.693101644516, test score:0.910725295544
train score:0.546318352222, test score:0.636761426926
train score:0.583716273308, test score:0.768147587776
train score:0.534923315048, test score:0.736646354198
train score:0.53360414505, test score:0.707940220833
train score:0.597660124302, test score:0.614903390408
train score:0.557593166828, test score:0.815619707108
train score:0.726720690727, test score:0.787259817123
train score:0.526283383369, test score:0.577803730965
train score:0.649525702, test score:0.624627947807
train score:0.721894562244, test score:0.781899094582
train score:0.630234122276, test score:0.654705226421
train score:0.582561850548, test score:0.692405760288
train score:0.497541666031, test score:0.756020128727
train score:0.695252299309, test score:0.525148868561
train score:0.69106733799, test score:1.02998328209
train score:0.749959826469, test score:0.619623780251
train score:0.840631186962, test score:0.749841034412
train score:0.647787094116, test score:0.893480539322
train score:0.636106967926, test score:0.69896697998
train score:0.72773462534, test score:0.729067921638
train score:0.651771068573, test score:0.850890159607
train score:0.667619526386, test score:1.00764012337
train score:0.529787302017, test score:0.708814620972
train score:0.5417740345, test score:0.889124155045
train score:0.444096326828, test score:0.955845355988
train score:0.654901027679, test score:0.890833795071
train score:0.388098120689, test score:0.760960757732
train score:0.576736688614, test score:0.691255390644
train score:0.512344717979, test score:0.572530031204
train score:0.658834576607, test score:1.05861926079
train score:0.497202843428, test score:0.769047737122
train score:0.476749300957, test score:0.770079553127
train score:0.637584030628, test score:0.961567401886
train score:0.879242181778, test score:0.687963247299
train score:0.539746582508, test score:0.876020133495
train score:0.578469991684, test score:0.589388132095
train score:0.709881365299, test score:0.602927386761
train score:0.489589005709, test score:0.709098935127
train score:0.521444678307, test score:0.627230644226
train score:0.49051874876, test score:0.786736667156
train score:0.624189019203, test score:0.506039142609
train score:0.708935201168, test score:0.863149523735
train score:0.456428706646, test score:0.811974406242
train score:0.831694424152, test score:0.871628582478
train score:0.602205276489, test score:0.731829226017
train score:0.534044146538, test score:0.625899195671
train score:0.692370533943, test score:0.656335949898
train score:0.545925617218, test score:0.867549300194
train score:0.49493676424, test score:0.86204046011
train score:0.557327151299, test score:0.796327471733
train score:0.580775022507, test score:0.788624405861
train score:0.512413084507, test score:0.677896261215
train score:0.580371856689, test score:0.722158193588
train score:0.432908713818, test score:0.734345495701
train score:0.798315644264, test score:0.810467004776
train score:0.724490523338, test score:0.51719558239
train score:0.590885996819, test score:0.436646968126
train score:0.601426303387, test score:0.83478230238
train score:0.64902317524, test score:0.668439984322
train score:0.704388260841, test score:0.794175922871
train score:0.393105566502, test score:0.621519207954
train score:0.730344414711, test score:0.575237751007
train score:0.667532742023, test score:0.802149832249
train score:0.572515010834, test score:0.71128320694
train score:0.637570559978, test score:0.744719028473
train score:0.534281432629, test score:0.573700606823
train score:0.578457117081, test score:0.660882711411
train score:0.82123953104, test score:0.725767672062
train score:0.676552414894, test score:0.845807909966
train score:0.856166064739, test score:0.666932582855
train score:0.69445681572, test score:0.402772605419
train score:0.682137191296, test score:0.626415789127
train score:0.616041660309, test score:0.897963821888
train score:0.629266917706, test score:0.881629943848
train score:0.690099954605, test score:0.71792781353
train score:0.844139277935, test score:0.702075302601
train score:0.759079098701, test score:0.736686468124
train score:0.55920290947, test score:0.678005516529
train score:0.666028439999, test score:0.622395455837
train score:0.598189771175, test score:0.659096717834
train score:0.579200267792, test score:0.848442733288
train score:0.678699314594, test score:0.627801179886
train score:0.789658248425, test score:0.676110208035
train score:0.64655649662, test score:0.833424329758
train score:0.505033493042, test score:0.821022868156
train score:0.5047326684, test score:0.753435611725
train score:0.684566020966, test score:0.704492747784
train score:0.553200185299, test score:0.667533159256
train score:0.75064098835, test score:0.814536571503
train score:0.672627031803, test score:0.83500289917
train score:0.582258939743, test score:1.24461853504
train score:0.536623895168, test score:0.655010521412
train score:0.681001901627, test score:0.761325836182
train score:0.460181385279, test score:0.505085110664
train score:0.538336515427, test score:0.868133246899
train score:0.706749141216, test score:0.682935833931
train score:0.564436554909, test score:0.610442876816
train score:0.694688379765, test score:0.635712862015
train score:0.492006152868, test score:0.745758116245
train score:0.697830617428, test score:0.884083092213
train score:0.60199701786, test score:0.731612682343
train score:0.780476987362, test score:0.809155702591
train score:0.620230734348, test score:0.752203941345
train score:0.539744973183, test score:0.626758337021
train score:0.6238078475, test score:0.508243918419
train score:0.649611890316, test score:0.774791777134
train score:0.713016986847, test score:0.752819180489
train score:0.53653126955, test score:0.520235896111
train score:0.57519119978, test score:0.569341540337
train score:0.70669400692, test score:0.737128853798
train score:0.48639985919, test score:0.689386665821
train score:0.578552246094, test score:0.732966125011
train score:0.628778576851, test score:0.796832680702
train score:0.427844136953, test score:0.451889157295
train score:0.77251291275, test score:0.865988433361
train score:0.632393121719, test score:0.519990682602
train score:0.508769035339, test score:0.624366700649
train score:0.474955290556, test score:0.727917850018
train score:0.528692960739, test score:0.864689826965
train score:0.613591432571, test score:0.655846476555
train score:0.519870340824, test score:0.697681069374
train score:0.695020198822, test score:0.881894350052
train score:0.695618987083, test score:0.647814512253
train score:0.642978906631, test score:0.854135274887
train score:0.67278021574, test score:0.98570483923
train score:0.611174464226, test score:0.822360754013
train score:0.498169571161, test score:0.701374530792
train score:0.579353511333, test score:0.554217278957
train score:0.58796030283, test score:0.645260214806
train score:0.599696040154, test score:0.704392910004
train score:0.710969567299, test score:0.797384619713
train score:0.52933883667, test score:0.645399689674
train score:0.662978887558, test score:0.844618201256
train score:0.597228765488, test score:0.727491021156
train score:0.61272585392, test score:0.899413347244
train score:0.46417209506, test score:0.608420610428
train score:0.52683031559, test score:0.664532721043
train score:0.556456685066, test score:0.651620447636
train score:0.665102124214, test score:0.557691276073
train score:0.641073584557, test score:0.685540854931
train score:0.626082897186, test score:0.58934366703
train score:0.55896294117, test score:0.724829792976
train score:0.809413433075, test score:0.687058329582
train score:0.501102268696, test score:0.764830112457
train score:0.685853242874, test score:0.749717414379
train score:0.706049799919, test score:0.595923483372
train score:0.632530212402, test score:0.740246295929
train score:0.763590633869, test score:0.825700283051
train score:0.598685383797, test score:0.927817761898
train score:0.599985659122, test score:0.772574186325
train score:0.661029815674, test score:0.75477451086
train score:0.670668005943, test score:0.602584719658
train score:0.618901729584, test score:0.616652786732
train score:0.358525395393, test score:0.675758719444
train score:0.561016917229, test score:0.779791414738
train score:0.680079221725, test score:0.498683780432
train score:0.530717909336, test score:0.419808745384
train score:0.638334572315, test score:0.83957862854
train score:0.455723404884, test score:0.725466966629
train score:0.548537731171, test score:0.788140237331
train score:0.565361261368, test score:0.64673435688
train score:0.489042013884, test score:0.655550837517
train score:0.693777382374, test score:0.816907942295
train score:0.599503040314, test score:0.854542851448
train score:0.532780408859, test score:0.69288867712
train score:0.709295630455, test score:0.568455457687
train score:0.621126890182, test score:0.602939665318
train score:0.666485309601, test score:0.776804924011
train score:0.508505582809, test score:0.68744879961
train score:0.632416129112, test score:0.741355121136
train score:0.555987536907, test score:0.491547226906
train score:0.494155347347, test score:0.587145149708
train score:0.527088284492, test score:0.774163424969
train score:0.559187173843, test score:0.76950097084
train score:0.578228056431, test score:0.589848637581
train score:0.592417478561, test score:0.633883297443
train score:0.454737186432, test score:0.799131631851
train score:0.637074887753, test score:0.695305466652
train score:0.512034535408, test score:0.534007906914
train score:0.634942650795, test score:0.612893044949
train score:0.797930777073, test score:0.898348450661
train score:0.508490920067, test score:0.685515284538
train score:0.723445415497, test score:0.658702850342
train score:0.591888189316, test score:0.68843203783
train score:0.719980657101, test score:0.806715369225
train score:0.610649883747, test score:0.776134729385
train score:0.645846962929, test score:0.702415466309
train score:0.601794600487, test score:0.661957740784
train score:0.670111477375, test score:0.826356232166
train score:0.690221726894, test score:0.861711978912
train score:0.597774922848, test score:1.18924546242
train score:0.657134473324, test score:0.647854924202
train score:0.611165225506, test score:0.749851405621
train score:0.637343764305, test score:0.639650166035
train score:0.765404224396, test score:0.89093798399
train score:0.574640035629, test score:0.637959957123
train score:0.601737320423, test score:0.67538022995
train score:0.531872272491, test score:0.655315101147
train score:0.651954352856, test score:0.660322546959
train score:0.484017491341, test score:0.86989569664
train score:0.664412438869, test score:0.604239463806
train score:0.636618316174, test score:0.680831432343
train score:0.519882559776, test score:0.646340668201
train score:0.58442902565, test score:0.675226330757
train score:0.582018971443, test score:0.519451320171
train score:0.359468281269, test score:0.788430333138
train score:0.572211265564, test score:0.897235989571
train score:0.646480441093, test score:0.506146252155
train score:0.846530854702, test score:0.587377548218
train score:0.601328492165, test score:0.675291001797
train score:0.671737849712, test score:0.570560216904
train score:0.503782510757, test score:0.646958529949
train score:0.551992952824, test score:0.760459542274
train score:0.543318450451, test score:0.54135042429
train score:0.482820779085, test score:0.781671524048
train score:0.518135845661, test score:0.48279568553
train score:0.524610161781, test score:0.595977067947
train score:0.808635294437, test score:0.775589644909
train score:0.442850828171, test score:0.775709271431
train score:0.74465239048, test score:0.727037668228
train score:0.56388926506, test score:0.670100867748
train score:0.644927024841, test score:0.747309625149
train score:0.638414502144, test score:0.639347612858
train score:0.567673563957, test score:0.854482471943
train score:0.549373626709, test score:1.00277292728
train score:0.492487430573, test score:0.806626737118
train score:0.511853337288, test score:0.728609442711
train score:0.659981966019, test score:0.577497780323
train score:0.44100561738, test score:0.686991155148
train score:0.538957118988, test score:0.935161292553
train score:0.59222471714, test score:0.788456082344
train score:0.62093859911, test score:0.73325920105
train score:0.616297721863, test score:0.820047438145
train score:0.676629543304, test score:0.686601698399
train score:0.622422456741, test score:0.904480338097
train score:0.680033147335, test score:0.557770729065
train score:0.553106725216, test score:0.626039385796
train score:0.551390767097, test score:0.689034640789
train score:0.402205973864, test score:0.664404690266
train score:0.548109352589, test score:0.686755359173
train score:0.589264035225, test score:0.501433730125
train score:0.4662129879, test score:0.790328681469
train score:0.54092413187, test score:0.620451152325
train score:0.577147722244, test score:0.687530577183
train score:0.591414630413, test score:0.86600625515
train score:0.7369171381, test score:0.555233597755
train score:0.612185060978, test score:0.639576971531
train score:0.450901031494, test score:0.777010917664
train score:0.524502873421, test score:0.907843470573
train score:0.618999242783, test score:0.736368298531
train score:0.582103490829, test score:0.885309934616
train score:0.665752291679, test score:0.72062677145
train score:0.653668284416, test score:0.69393992424
train score:0.487231969833, test score:0.656870961189
train score:0.526079297066, test score:0.809957921505
train score:0.459620833397, test score:0.547093808651
train score:0.536014556885, test score:0.363582909107
train score:0.607992947102, test score:0.897730648518
train score:0.439555317163, test score:0.711768507957
train score:0.537775278091, test score:0.899744451046
train score:0.3850877285, test score:0.644454181194
train score:0.622521340847, test score:0.559503138065
train score:0.523557126522, test score:0.809220194817
train score:0.482603222132, test score:0.697614908218
train score:0.490904062986, test score:0.657016456127
train score:0.526584804058, test score:0.610604584217
train score:0.549597263336, test score:0.597047686577
train score:0.434147745371, test score:0.716539740562
train score:0.485605746508, test score:0.692736446857
train score:0.532902121544, test score:0.694630503654
train score:0.579375743866, test score:0.422242045403
train score:0.53981345892, test score:0.703337609768
train score:0.803147733212, test score:0.87641119957
train score:0.612950146198, test score:0.906249880791
train score:0.519159257412, test score:0.614581346512
train score:0.57292675972, test score:0.592926621437
train score:0.593374848366, test score:0.813685894012
train score:0.432966411114, test score:0.590854644775
train score:0.582742929459, test score:0.521126925945
train score:0.6100025177, test score:0.64229542017
train score:0.56055688858, test score:0.772975087166
train score:0.482380241156, test score:0.604801356792
train score:0.381202876568, test score:0.725299179554
train score:0.612732172012, test score:0.723903656006
train score:0.646319746971, test score:0.792301237583
train score:0.781309485435, test score:0.885053515434
train score:0.726205766201, test score:0.611255407333
train score:0.630725264549, test score:0.6857021451
train score:0.426187634468, test score:0.849371135235
train score:0.472437530756, test score:0.753890812397
train score:0.550985217094, test score:1.07068252563
train score:0.51992380619, test score:0.539379358292
train score:0.589609742165, test score:0.737730145454
train score:0.717495679855, test score:0.635020017624
train score:0.681522965431, test score:0.891158044338
train score:0.704133212566, test score:0.589039385319
train score:0.658019185066, test score:0.676025688648
train score:0.758311986923, test score:0.679069161415
train score:0.672538280487, test score:0.696681499481
train score:0.57323372364, test score:0.749440073967
train score:0.683710038662, test score:0.741004824638
train score:0.513897955418, test score:0.780896365643
train score:0.515854775906, test score:0.695537805557
train score:0.587416529655, test score:0.544570624828
train score:0.548608779907, test score:0.527526438236
train score:0.597190797329, test score:0.793374598026
train score:0.445833981037, test score:0.666212439537
train score:0.490975439548, test score:0.465532541275
train score:0.710236549377, test score:0.539112508297
train score:0.67273247242, test score:0.70929312706
train score:0.401805818081, test score:0.624609231949
train score:0.653840482235, test score:0.627981901169
train score:0.690034031868, test score:0.644585132599
train score:0.53731161356, test score:0.426945447922
train score:0.499089300632, test score:0.913023710251
train score:0.503515839577, test score:0.542492747307
train score:0.726105690002, test score:0.642979085445
train score:0.527702748775, test score:0.791727185249
train score:0.529084980488, test score:0.752782583237
train score:0.578081429005, test score:0.676148414612
train score:0.603456199169, test score:0.667582333088
train score:0.5342669487, test score:0.899019956589
