counts,log_counts,n_boxes,pixels_above
1.0,0.69314718056,2,159.0
2.0,1.09861228867,5,5160.0
2.0,1.09861228867,1,800.0
3.0,1.38629436112,3,1314.0
0.0,0.0,3,1426.0
1.0,0.69314718056,5,1697.0
3.0,1.38629436112,2,2377.0
1.0,0.69314718056,2,566.0
0.0,0.0,2,11.0
1.0,0.69314718056,5,1005.0
1.0,0.69314718056,2,130.0
1.0,0.69314718056,1,1.0
2.0,1.09861228867,4,4407.0
3.0,1.38629436112,5,5028.0
1.0,0.69314718056,5,2316.0
4.0,1.60943791243,6,4651.0
1.0,0.69314718056,6,1204.0
1.0,0.69314718056,3,1245.0
0.0,0.0,1,40.0
1.0,0.69314718056,5,942.0
1.0,0.69314718056,5,4976.0
4.0,1.60943791243,5,3312.0
1.0,0.69314718056,4,2162.0
1.0,0.69314718056,3,35.0
2.0,1.09861228867,5,4474.0
1.0,0.69314718056,4,2107.0
0.0,0.0,1,129.0
3.0,1.38629436112,2,2086.0
1.0,0.69314718056,4,1830.0
2.0,1.09861228867,3,747.0
0.0,0.0,2,1483.0
1.0,0.69314718056,3,2566.0
0.0,0.0,2,230.0
2.0,1.09861228867,4,3458.0
1.0,0.69314718056,5,2668.0
4.0,1.60943791243,4,2518.0
3.0,1.38629436112,5,2030.0
1.0,0.69314718056,3,1499.0
0.0,0.0,5,3271.0
3.0,1.38629436112,6,4261.0
1.0,0.69314718056,5,2059.0
4.0,1.60943791243,4,2149.0
4.0,1.60943791243,6,4629.0
2.0,1.09861228867,5,2890.0
2.0,1.09861228867,6,2817.0
2.0,1.09861228867,4,3498.0
1.0,0.69314718056,1,915.0
0.0,0.0,0,0.0
1.0,0.69314718056,2,2306.0
1.0,0.69314718056,4,1396.0
1.0,0.69314718056,4,645.0
2.0,1.09861228867,4,3782.0
6.0,1.94591014906,6,5320.0
1.0,0.69314718056,3,2087.0
3.0,1.38629436112,6,4812.0
2.0,1.09861228867,2,544.0
1.0,0.69314718056,4,1908.0
0.0,0.0,2,138.0
6.0,1.94591014906,6,4783.0
0.0,0.0,1,41.0
0.0,0.0,0,0.0
1.0,0.69314718056,4,1616.0
1.0,0.69314718056,4,2161.0
2.0,1.09861228867,5,2958.0
2.0,1.09861228867,5,2451.0
2.0,1.09861228867,7,6237.0
2.0,1.09861228867,5,2680.0
6.0,1.94591014906,6,4778.0
0.0,0.0,1,111.0
3.0,1.38629436112,4,3098.0
1.0,0.69314718056,6,3980.0
0.0,0.0,2,1001.0
1.0,0.69314718056,2,2030.0
1.0,0.69314718056,3,3110.0
3.0,1.38629436112,6,2193.0
2.0,1.09861228867,2,601.0
1.0,0.69314718056,2,1566.0
1.0,0.69314718056,5,1328.0
2.0,1.09861228867,6,1360.0
1.0,0.69314718056,3,1417.0
1.0,0.69314718056,1,962.0
1.0,0.69314718056,4,1786.0
1.0,0.69314718056,6,2780.0
3.0,1.38629436112,3,1849.0
2.0,1.09861228867,4,1708.0
2.0,1.09861228867,4,2287.0
0.0,0.0,2,1496.0
1.0,0.69314718056,4,3399.0
1.0,0.69314718056,3,2643.0
0.0,0.0,4,368.0
1.0,0.69314718056,4,3187.0
3.0,1.38629436112,4,3550.0
5.0,1.79175946923,6,4934.0
2.0,1.09861228867,3,1025.0
1.0,0.69314718056,3,264.0
0.0,0.0,3,1400.0
1.0,0.69314718056,3,1337.0
0.0,0.0,3,2132.0
2.0,1.09861228867,5,2961.0
4.0,1.60943791243,4,4148.0
9.0,2.30258509299,6,5036.0
2.0,1.09861228867,3,1819.0
6.0,1.94591014906,5,2363.0
1.0,0.69314718056,6,2686.0
1.0,0.69314718056,6,3684.0
2.0,1.09861228867,6,4369.0
8.0,2.19722457734,6,5222.0
2.0,1.09861228867,5,3074.0
3.0,1.38629436112,4,1338.0
0.0,0.0,4,353.0
1.0,0.69314718056,5,1610.0
1.0,0.69314718056,2,127.0
1.0,0.69314718056,4,765.0
2.0,1.09861228867,4,1322.0
1.0,0.69314718056,3,1596.0
5.0,1.79175946923,6,5018.0
1.0,0.69314718056,6,4038.0
4.0,1.60943791243,3,1529.0
2.0,1.09861228867,5,2304.0
1.0,0.69314718056,5,2800.0
1.0,0.69314718056,2,1723.0
1.0,0.69314718056,5,1576.0
1.0,0.69314718056,3,2853.0
1.0,0.69314718056,1,669.0
4.0,1.60943791243,3,3230.0
1.0,0.69314718056,4,1630.0
8.0,2.19722457734,5,5196.0
2.0,1.09861228867,6,3883.0
1.0,0.69314718056,4,3704.0
0.0,0.0,2,1535.0
13.0,2.63905732962,5,5883.0
1.0,0.69314718056,4,1757.0
3.0,1.38629436112,3,703.0
1.0,0.69314718056,3,1982.0
4.0,1.60943791243,5,2813.0
1.0,0.69314718056,5,1975.0
5.0,1.79175946923,6,4244.0
4.0,1.60943791243,6,4488.0
1.0,0.69314718056,1,6.0
2.0,1.09861228867,5,1325.0
3.0,1.38629436112,5,3157.0
1.0,0.69314718056,4,1193.0
1.0,0.69314718056,6,3636.0
1.0,0.69314718056,6,1379.0
1.0,0.69314718056,2,160.0
2.0,1.09861228867,4,675.0
0.0,0.0,3,1054.0
2.0,1.09861228867,3,3880.0
4.0,1.60943791243,6,3939.0
1.0,0.69314718056,3,2125.0
3.0,1.38629436112,5,2307.0
1.0,0.69314718056,1,116.0
1.0,0.69314718056,2,1297.0
2.0,1.09861228867,5,1377.0
2.0,1.09861228867,5,2238.0
0.0,0.0,4,1966.0
0.0,0.0,1,128.0
1.0,0.69314718056,3,3397.0
1.0,0.69314718056,5,1378.0
1.0,0.69314718056,2,1254.0
1.0,0.69314718056,3,923.0
0.0,0.0,1,9.0
0.0,0.0,1,1.0
2.0,1.09861228867,4,1242.0
1.0,0.69314718056,2,2063.0
1.0,0.69314718056,3,2285.0
0.0,0.0,6,3776.0
1.0,0.69314718056,5,938.0
0.0,0.0,2,239.0
1.0,0.69314718056,6,2714.0
1.0,0.69314718056,1,189.0
1.0,0.69314718056,6,3143.0
2.0,1.09861228867,5,2845.0
2.0,1.09861228867,6,4987.0
0.0,0.0,1,524.0
0.0,0.0,3,1586.0
1.0,0.69314718056,3,2164.0
3.0,1.38629436112,4,2917.0
1.0,0.69314718056,4,1597.0
3.0,1.38629436112,3,266.0
5.0,1.79175946923,6,4632.0
5.0,1.79175946923,6,4423.0
2.0,1.09861228867,4,1189.0
3.0,1.38629436112,6,5384.0
2.0,1.09861228867,5,2737.0
1.0,0.69314718056,2,569.0
2.0,1.09861228867,3,1568.0
7.0,2.07944154168,6,4842.0
5.0,1.79175946923,6,4684.0
1.0,0.69314718056,5,2101.0
0.0,0.0,5,1112.0
3.0,1.38629436112,6,4210.0
1.0,0.69314718056,6,2784.0
1.0,0.69314718056,6,4035.0
7.0,2.07944154168,6,4181.0
3.0,1.38629436112,5,3114.0
1.0,0.69314718056,3,2027.0
2.0,1.09861228867,4,2042.0
1.0,0.69314718056,4,322.0
3.0,1.38629436112,2,494.0
1.0,0.69314718056,3,2539.0
2.0,1.09861228867,5,2787.0
4.0,1.60943791243,6,4992.0
1.0,0.69314718056,3,45.0
1.0,0.69314718056,4,510.0
1.0,0.69314718056,2,1843.0
5.0,1.79175946923,6,5041.0
1.0,0.69314718056,4,1654.0
1.0,0.69314718056,3,1470.0
1.0,0.69314718056,2,1297.0
2.0,1.09861228867,5,2308.0
1.0,0.69314718056,5,1732.0
2.0,1.09861228867,2,282.0
2.0,1.09861228867,4,3213.0
0.0,0.0,4,1606.0
2.0,1.09861228867,5,2963.0
4.0,1.60943791243,4,2762.0
0.0,0.0,4,1364.0
1.0,0.69314718056,6,4629.0
0.0,0.0,6,1235.0
1.0,0.69314718056,3,1938.0
1.0,0.69314718056,6,2718.0
0.0,0.0,1,89.0
3.0,1.38629436112,6,4518.0
1.0,0.69314718056,2,1367.0
3.0,1.38629436112,4,3426.0
1.0,0.69314718056,5,2221.0
5.0,1.79175946923,6,4986.0
0.0,0.0,6,2045.0
3.0,1.38629436112,6,2175.0
0.0,0.0,3,1853.0
1.0,0.69314718056,1,131.0
1.0,0.69314718056,3,1025.0
3.0,1.38629436112,5,2749.0
2.0,1.09861228867,4,2214.0
6.0,1.94591014906,6,5077.0
1.0,0.69314718056,5,2918.0
2.0,1.09861228867,4,1602.0
1.0,0.69314718056,6,3589.0
3.0,1.38629436112,3,1920.0
0.0,0.0,2,316.0
0.0,0.0,1,53.0
2.0,1.09861228867,4,4512.0
2.0,1.09861228867,2,342.0
7.0,2.07944154168,6,6006.0
2.0,1.09861228867,3,788.0
2.0,1.09861228867,3,1418.0
6.0,1.94591014906,6,2441.0
3.0,1.38629436112,6,3946.0
0.0,0.0,1,10.0
1.0,0.69314718056,3,1941.0
0.0,0.0,2,33.0
4.0,1.60943791243,5,3765.0
1.0,0.69314718056,2,988.0
1.0,0.69314718056,3,2954.0
2.0,1.09861228867,3,1347.0
2.0,1.09861228867,3,1961.0
10.0,2.3978952728,6,5651.0
7.0,2.07944154168,6,5273.0
3.0,1.38629436112,6,4233.0
1.0,0.69314718056,3,1725.0
0.0,0.0,4,1202.0
2.0,1.09861228867,5,1918.0
1.0,0.69314718056,1,265.0
4.0,1.60943791243,3,4465.0
5.0,1.79175946923,6,5121.0
0.0,0.0,2,59.0
4.0,1.60943791243,6,3873.0
1.0,0.69314718056,3,1338.0
2.0,1.09861228867,5,3071.0
1.0,0.69314718056,4,2198.0
1.0,0.69314718056,4,510.0
2.0,1.09861228867,2,482.0
1.0,0.69314718056,4,3613.0
1.0,0.69314718056,4,2017.0
2.0,1.09861228867,6,3633.0
1.0,0.69314718056,6,2764.0
1.0,0.69314718056,6,2757.0
0.0,0.0,1,140.0
2.0,1.09861228867,5,1834.0
2.0,1.09861228867,6,4571.0
0.0,0.0,2,924.0
2.0,1.09861228867,5,4567.0
2.0,1.09861228867,6,1595.0
3.0,1.38629436112,4,1606.0
1.0,0.69314718056,2,888.0
1.0,0.69314718056,3,1550.0
1.0,0.69314718056,6,1727.0
2.0,1.09861228867,6,3908.0
0.0,0.0,1,26.0
2.0,1.09861228867,3,1222.0
1.0,0.69314718056,5,2875.0
3.0,1.38629436112,6,4679.0
0.0,0.0,2,772.0
3.0,1.38629436112,4,2111.0
1.0,0.69314718056,4,1415.0
6.0,1.94591014906,6,5168.0
1.0,0.69314718056,4,1008.0
1.0,0.69314718056,1,135.0
2.0,1.09861228867,4,863.0
0.0,0.0,2,54.0
2.0,1.09861228867,5,4664.0
0.0,0.0,2,775.0
2.0,1.09861228867,3,301.0
1.0,0.69314718056,3,1012.0
3.0,1.38629436112,3,817.0
7.0,2.07944154168,5,5130.0
1.0,0.69314718056,4,1679.0
2.0,1.09861228867,6,2266.0
1.0,0.69314718056,3,2534.0
2.0,1.09861228867,1,441.0
1.0,0.69314718056,2,2071.0
1.0,0.69314718056,1,570.0
1.0,0.69314718056,4,1952.0
3.0,1.38629436112,6,2655.0
2.0,1.09861228867,4,1958.0
3.0,1.38629436112,3,244.0
5.0,1.79175946923,6,4836.0
1.0,0.69314718056,5,2756.0
4.0,1.60943791243,3,100.0
0.0,0.0,1,78.0
1.0,0.69314718056,1,1028.0
3.0,1.38629436112,3,1747.0
2.0,1.09861228867,6,4591.0
3.0,1.38629436112,4,2095.0
0.0,0.0,2,144.0
4.0,1.60943791243,4,2090.0
1.0,0.69314718056,2,2908.0
0.0,0.0,2,116.0
5.0,1.79175946923,6,4192.0
4.0,1.60943791243,5,4449.0
2.0,1.09861228867,4,326.0
1.0,0.69314718056,6,3658.0
1.0,0.69314718056,4,3343.0
1.0,0.69314718056,6,2682.0
1.0,0.69314718056,2,1710.0
1.0,0.69314718056,6,1141.0
2.0,1.09861228867,4,3524.0
2.0,1.09861228867,3,1895.0
1.0,0.69314718056,4,2089.0
1.0,0.69314718056,2,1091.0
2.0,1.09861228867,6,2788.0
1.0,0.69314718056,3,68.0
0.0,0.0,1,9.0
1.0,0.69314718056,6,2767.0
1.0,0.69314718056,4,2568.0
1.0,0.69314718056,6,2769.0
2.0,1.09861228867,3,2439.0
1.0,0.69314718056,2,406.0
0.0,0.0,0,0.0
1.0,0.69314718056,6,2517.0
4.0,1.60943791243,6,4102.0
1.0,0.69314718056,2,1114.0
1.0,0.69314718056,5,2750.0
1.0,0.69314718056,4,283.0
2.0,1.09861228867,4,2198.0
2.0,1.09861228867,4,3443.0
1.0,0.69314718056,1,703.0
1.0,0.69314718056,5,3516.0
1.0,0.69314718056,4,2145.0
3.0,1.38629436112,6,3952.0
0.0,0.0,1,30.0
2.0,1.09861228867,6,4402.0
1.0,0.69314718056,5,2739.0
2.0,1.09861228867,6,3855.0
2.0,1.09861228867,3,1721.0
1.0,0.69314718056,3,1364.0
2.0,1.09861228867,5,1643.0
1.0,0.69314718056,2,346.0
1.0,0.69314718056,2,273.0
2.0,1.09861228867,4,2308.0
2.0,1.09861228867,2,1611.0
5.0,1.79175946923,6,4935.0
2.0,1.09861228867,5,2268.0
1.0,0.69314718056,2,519.0
9.0,2.30258509299,6,5890.0
0.0,0.0,1,36.0
0.0,0.0,1,6.0
1.0,0.69314718056,6,3483.0
3.0,1.38629436112,5,2455.0
1.0,0.69314718056,2,1998.0
2.0,1.09861228867,3,2852.0
3.0,1.38629436112,6,3821.0
1.0,0.69314718056,6,4812.0
2.0,1.09861228867,3,1259.0
1.0,0.69314718056,2,626.0
0.0,0.0,1,21.0
1.0,0.69314718056,2,632.0
2.0,1.09861228867,6,4245.0
1.0,0.69314718056,3,2001.0
4.0,1.60943791243,5,3078.0
0.0,0.0,1,74.0
0.0,0.0,5,2989.0
2.0,1.09861228867,2,1021.0
1.0,0.69314718056,5,1886.0
5.0,1.79175946923,3,1737.0
1.0,0.69314718056,5,4037.0
1.0,0.69314718056,4,3693.0
1.0,0.69314718056,4,1793.0
1.0,0.69314718056,4,1589.0
2.0,1.09861228867,3,194.0
0.0,0.0,1,58.0
2.0,1.09861228867,6,4526.0
3.0,1.38629436112,5,3158.0
0.0,0.0,2,1449.0
1.0,0.69314718056,4,912.0
1.0,0.69314718056,3,626.0
3.0,1.38629436112,4,3060.0
0.0,0.0,4,2130.0
2.0,1.09861228867,3,948.0
2.0,1.09861228867,2,477.0
3.0,1.38629436112,7,5304.0
3.0,1.38629436112,6,3719.0
1.0,0.69314718056,5,1186.0
1.0,0.69314718056,5,3008.0
1.0,0.69314718056,2,923.0
4.0,1.60943791243,6,4701.0
5.0,1.79175946923,5,4577.0
1.0,0.69314718056,4,2361.0
1.0,0.69314718056,5,1829.0
0.0,0.0,2,849.0
1.0,0.69314718056,2,736.0
1.0,0.69314718056,4,282.0
1.0,0.69314718056,4,1721.0
0.0,0.0,3,619.0
0.0,0.0,2,1486.0
1.0,0.69314718056,3,2864.0
1.0,0.69314718056,3,774.0
1.0,0.69314718056,4,853.0
0.0,0.0,2,41.0
2.0,1.09861228867,6,4195.0
1.0,0.69314718056,3,940.0
0.0,0.0,1,118.0
4.0,1.60943791243,4,2030.0
0.0,0.0,4,1996.0
3.0,1.38629436112,4,1951.0
1.0,0.69314718056,2,3233.0
1.0,0.69314718056,5,5196.0
3.0,1.38629436112,5,3431.0
3.0,1.38629436112,6,3162.0
4.0,1.60943791243,5,5305.0
2.0,1.09861228867,6,5079.0
1.0,0.69314718056,6,2714.0
0.0,0.0,4,308.0
1.0,0.69314718056,6,2939.0
0.0,0.0,1,17.0
1.0,0.69314718056,2,1036.0
1.0,0.69314718056,2,61.0
1.0,0.69314718056,2,691.0
2.0,1.09861228867,5,2729.0
3.0,1.38629436112,3,2894.0
2.0,1.09861228867,3,139.0
1.0,0.69314718056,6,3427.0
1.0,0.69314718056,5,2756.0
1.0,0.69314718056,1,338.0
1.0,0.69314718056,2,1800.0
4.0,1.60943791243,5,4994.0
0.0,0.0,5,925.0
2.0,1.09861228867,4,1994.0
4.0,1.60943791243,4,995.0
2.0,1.09861228867,6,5079.0
2.0,1.09861228867,2,1988.0
2.0,1.09861228867,6,2988.0
0.0,0.0,6,4171.0
2.0,1.09861228867,3,885.0
6.0,1.94591014906,6,4956.0
2.0,1.09861228867,4,2995.0
0.0,0.0,1,33.0
1.0,0.69314718056,4,1668.0
5.0,1.79175946923,6,4884.0
0.0,0.0,1,128.0
2.0,1.09861228867,6,4325.0
5.0,1.79175946923,6,4311.0
2.0,1.09861228867,5,1628.0
0.0,0.0,2,63.0
0.0,0.0,3,1012.0
1.0,0.69314718056,5,1985.0
0.0,0.0,4,1569.0
6.0,1.94591014906,6,5371.0
3.0,1.38629436112,7,4075.0
0.0,0.0,0,0.0
1.0,0.69314718056,3,1484.0
2.0,1.09861228867,5,4265.0
3.0,1.38629436112,5,1476.0
1.0,0.69314718056,4,1653.0
0.0,0.0,1,109.0
0.0,0.0,2,661.0
2.0,1.09861228867,5,2280.0
1.0,0.69314718056,3,1369.0
3.0,1.38629436112,6,3097.0
2.0,1.09861228867,4,2841.0
2.0,1.09861228867,6,4003.0
5.0,1.79175946923,6,4875.0
1.0,0.69314718056,6,3160.0
2.0,1.09861228867,3,2198.0
1.0,0.69314718056,5,4984.0
1.0,0.69314718056,3,1555.0
0.0,0.0,0,0.0
3.0,1.38629436112,3,1141.0
8.0,2.19722457734,6,4841.0
2.0,1.09861228867,5,2106.0
1.0,0.69314718056,4,1279.0
1.0,0.69314718056,1,802.0
0.0,0.0,2,101.0
1.0,0.69314718056,6,2482.0
2.0,1.09861228867,5,4532.0
1.0,0.69314718056,6,3119.0
9.0,2.30258509299,5,5731.0
1.0,0.69314718056,6,2628.0
5.0,1.79175946923,5,2868.0
2.0,1.09861228867,1,714.0
5.0,1.79175946923,6,4144.0
1.0,0.69314718056,3,2027.0
0.0,0.0,3,1022.0
1.0,0.69314718056,6,2763.0
2.0,1.09861228867,3,2908.0
4.0,1.60943791243,5,4150.0
1.0,0.69314718056,4,1662.0
